"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013",
"Ecuador","ECU","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.39863635826833","3.71419182284449","3.6999900023348","3.5672263924228","4.01572045815095","3.61085998958108","4.01380242512728","4.8073974805724","6.72065327327449","6.57297269593747","6.31311765993685","6.48048619414998","6.74954958339","6.30662072626921","7.13263950207623","7.23245054001352","6.91777734234894","6.3950477170124","",
"Egypt, Arab Rep.","EGY","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.86418240765063","4.25715076030818","4.9699160119694","5.06509779847779","5.33757945361493","5.42914929180688","5.78176025655173","6.13434315542132","5.61673008733825","5.2673308916266","5.12791196412227","5.23434433459216","4.94507252392498","4.81047285030727","4.98538326832799","4.75285653808932","4.89529634450769","4.99882317930791","",
"Euro area","EMU","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.0656607409834","9.14448416970483","9.04309705831749","9.03030970364923","9.07244201667494","9.08750543716202","9.22415261327654","9.43244798175635","9.74527735093826","9.78832477234546","9.95978170900962","9.87726773762065","9.76850679606565","10.0648229230397","10.8321650577658","10.7582387736872","10.5780990426824","10.6549810351795","",
"Eritrea","ERI","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.514733711814","3.6516216829213","4.19848065951851","4.29328219752187","4.66685583051451","4.52607412266317","3.92232510288066","3.99872719558761","3.22927879440258","2.94944738735204","2.82582938388626","3.22640758151649","3.29155151993683","3.39831247905039","3.12925841712786","3.15009424505876","2.69295971390191","2.60453969378317","",
"Spain","ESP","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.44459252468108","7.46292642263984","7.33387574639676","7.3192793975084","7.31629197402499","7.21475551152789","7.24157366949002","7.25041069141511","8.15683174942088","8.21886079063918","8.28827102885963","8.38997056456973","8.49081744386661","8.94015872578113","9.62466305364197","9.60738323530842","9.29694777379144","9.61838145531312","",
"Estonia","EST","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.31814012394305","6.57390761243677","6.18830559756288","5.5553590413926","5.64728935336381","5.2709341212377","4.85623090275287","4.84626364723583","4.91856426842836","5.11234551330367","5.00823667242012","4.98667742031843","5.10106164511432","5.96445971998941","6.76541488333563","6.28263316274166","5.83627769349399","5.94272767051806","",
"Ethiopia","ETH","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.81090923119169","2.94095950988913","3.09219969429434","3.61841363161577","3.89209002391644","4.29951505980675","4.73155773725138","4.71323728196753","4.91036660425831","4.33063043151757","4.11132246203975","4.18299475077022","4.78079360852379","4.31351967485778","4.45849811554146","4.66980523644397","4.06454438781989","3.83303532118509","",
"European Union","EUU","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.60729899571238","8.67011896903541","8.48442152557643","8.47632945634587","8.56433261476342","8.55780760477941","8.74014246901747","8.97501772487695","9.27726225817035","9.32049434166841","9.47068789970427","9.41644525947393","9.33286860544583","9.65110530350819","10.4619159758043","10.3093982729402","10.1351399836291","10.1891437651416","",
"Finland","FIN","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.8498606137575","8.03312616638589","7.71484885453529","7.35005358781113","7.37327065671471","7.21904777033927","7.42501005111711","7.8078285507428","8.15119541540977","8.20952405658519","8.42946509220029","8.34482466141827","8.0430136239782","8.30675197931815","9.17001270906115","8.98883392245911","9.00185836644871","9.14798759699489","",
"Fiji","FJI","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.11105820684843","3.27200393074463","3.53181950258654","3.18775025033139","3.14656648738405","3.86867800047486","3.28218796799056","3.48152216316578","3.35226697612859","3.61428140212163","3.60776119449954","3.83604195288918","3.74021623307269","3.60964496139523","4.24104590125821","4.1841733301534","3.79622574949587","3.98735635354704","",
"France","FRA","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3559178568786","10.3752806929553","10.2502515726851","10.1460460895002","10.1536439487004","10.084836559847","10.2113337830219","10.560320917051","10.8301047998788","10.969493980206","11.0173339358779","10.951585195723","10.8754495050091","11.0231937543807","11.7314348621752","11.677003723298","11.634250966063","11.747434145095","",
"Faeroe Islands","FRO","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.12841042892646","8.60491124122697","7.7596651593198","6.95514150713216","7.55845867359173","7.82725199184468","8.47916013091509","7.87478288753322","9.51564161971878","10.3600071122811","12.1194853519206","11.9245252023682","11.9953494365924","12.9253257159772","13.3949277233292","13.8476166910347","13.7280494831656","12.7875008130528","",
"Gabon","GAB","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.44244136383777","3.35865476953889","2.9711098357388","4.19396851721887","3.4778772500039","2.85703115910361","3.31643380498186","3.69685524965625","3.78400418432714","3.38366977017692","2.97945796095549","3.19709459873605","3.27192344540301","2.6712243457927","3.66401150719082","3.45112723767532","3.40468569990603","3.47043562108456","",
"United Kingdom","GBR","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.75153603308503","6.78639651135358","6.55976013450849","6.62595722529732","6.88329118023302","7.0168496063751","7.31053846787431","7.63496755097094","7.82882902104178","8.02954749679343","8.26677588678319","8.42885181565262","8.50402548227168","8.95211968512024","9.90564186371992","9.55042832624991","9.41835080893083","9.43544104046767","",
"Georgia","GEO","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.1249037438397","7.49096858406291","7.9898082071142","6.54770783312309","6.2939582633799","6.93933809153177","7.81612364399161","8.72331141362661","8.48522551377861","8.53107694421824","8.59882616814388","8.39422247280638","8.16731799458633","8.99319465792923","10.1942193317024","10.0515836667792","9.3821886296418","9.17794429534389","",
"Ghana","GHA","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.30046003495016","5.10105346935463","5.32210421212415","5.21785844658877","5.05897463044221","4.80710656384434","5.57319699683735","4.75314968687324","4.84923769259558","6.13636397996622","7.0184109292329","5.35498472163397","6.01322124323239","5.58775318967496","5.11607942477861","5.2930891124356","5.2703843101866","5.17444501137477","",
"Guinea","GIN","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.54195076759593","5.60522021626814","5.55599916709324","5.65942711057389","5.6248001794945","5.64536809657883","5.88267222275364","6.0527108526514","4.89423743893537","5.2554866026363","5.32184283218875","5.48613117041682","6.2650236530469","5.99863769165591","6.33094664343941","6.19909724269539","5.99636490886546","6.29627643670374","",
"Gambia, The","GMB","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.52613466789075","4.3057926414017","4.1859114177561","4.35132696626331","4.35979140662998","4.4807669167726","4.55869965141934","3.75092598728678","4.2190480454808","4.351971249225","4.54833349579604","4.71480076277457","4.09028303657597","4.1202085440551","4.47212452143555","4.70563050858313","4.67753565503397","5.01437253055756","",
"Guinea-Bissau","GNB","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.43191119666258","6.95065511869878","6.71958777888764","7.06176146676093","5.75536051973488","4.93567436900961","5.03888837756138","5.83810989966313","5.77585582255083","5.30915972473741","5.71552468239648","5.88536687593198","6.08537108372713","6.00728226455858","6.75651268820171","7.06881488672169","6.28049240387027","5.86455219009868","",
"Equatorial Guinea","GNQ","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.89157846906643","4.6792285119344","4.16885549395114","5.24245297932317","2.48160787884388","2.35668260514485","1.54203647793877","1.82896213286603","1.95035039917531","2.13479661711421","1.61290404027679","2.29903271831756","2.35880045565261","3.3704788188308","5.63043505575441","4.29628936908034","4.4780137847682","4.73557367100371","",
"Greece","GRC","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.58910639571304","8.55413127852605","8.43815980522802","8.37004554115596","8.61715679008333","7.87926772266562","8.80366816092048","9.09878599846885","8.93164717876865","8.68104565497013","9.66176067613677","9.74871813799388","9.81044550526729","10.1267524079354","10.0360075592476","9.38321888440996","8.98910923375199","9.27133749387094","",
"Grenada","GRD","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.90686327077748","6.95290110111117","7.25414745775413","7.34501195392306","7.78328266559596","6.58400443505512","7.62753102400304","6.62395055243653","6.16132922243513","5.84460508188755","6.05756093726459","6.43469056510398","6.11296682269515","5.95864665747913","6.24240236785571","5.95828423979468","6.48015772580329","6.38152946909852","",
"Greenland","GRL","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.67205429172784","3.61442406231044","3.76830680992277","4.13876400880504","4.92331227464108","5.59405028172832","6.44621160474575","6.23881585262894","6.3732123065361","6.40631883726169","6.45057091237666","7.34584340754129","7.20067726135496","6.94419705852034","7.05842776456928","6.85327440625879","6.73066670457857","7.17945415613069","",
"Guam","GUM","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.06613056779571","4.94599721247865","5.14500275890869","5.27054837279582","4.68008069603719","5.84744199967602","5.82490165283091","5.7951166929783","5.55904026583975","5.34443832383453","5.34989997847373","4.14071692855666","3.92318595758333","6.64221182549983","6.36474806482695","6.55182620138655","6.79707830277801","6.55857891876802","",
"High income","HIC","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.52092470753467","9.67833518655198","9.73176558980142","9.9777802131936","10.0543037594376","10.1351059906074","10.6330819674753","11.0627350639866","11.2374407255743","11.1571286025695","11.2369803351913","11.2332220202451","11.1653234607612","11.3257629775745","12.4398532578488","12.2625003429295","12.0580151692991","12.23033058591","",
"Hong Kong SAR, China","HKG","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.33817718377255","4.96237983836559","4.88425302914173","5.63255463528209","6.21355115699907","6.62616620498458","6.87685922805709","7.28282550471931","8.29434204131562","7.8888791455478","7.68827300477031","7.63244920838827","7.89425878719272","8.40137905561723","9.09744920358528","8.69196082318605","8.3520927032283","8.59933436064509","",
"Heavily indebted poor countries (HIPC)","HPC","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.77811584666536","4.9576082199757","4.90877888120331","5.11382927190145","5.16841623342405","5.13834459696301","5.19082824955857","5.33604217871555","5.47774945828151","5.55798886702009","5.70354282752812","5.87269859920115","6.09527777194988","6.21406571464398","6.46604595028785","6.37286531226272","6.26286206866111","6.2737577241621","",
"Croatia","HRV","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.84857643592141","7.10622294368028","5.87196141296991","6.67237399192286","7.34032783049621","7.75605846243329","7.23589443159917","6.27270795417537","6.44233229488633","6.64712655570635","6.98561380678526","7.0341807424307","7.53692645467689","7.80038398003448","7.7983962543862","7.80679389226207","6.80954365109569","6.82313645262262","",
"Haiti","HTI","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.60463060718407","6.44642627449299","6.20127765947597","5.99234884200835","5.65165910994311","6.05826243877288","5.63127187864644","5.46628152898073","5.3170413477513","5.61151004448418","4.40741512184961","5.69978142131928","5.41848833938991","5.47394211061859","6.45938559127227","6.70220788782095","8.53450019844669","6.44087672500999","",
"Hungary","HUN","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.32563768925364","7.07870743914672","6.82934764888547","7.17599347294752","7.32272321126231","7.17690905991857","7.24121680376814","7.59220452334382","8.56911958098034","8.21920407231196","8.44559677064738","8.25862875838858","7.67442544126897","7.4630845593644","7.73558017332072","8.03018071818456","7.88772894501517","7.82257447843671","",
"Indonesia","IDN","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.95386826121374","1.99785759675417","1.93248577256995","2.07940008032495","2.28030521626143","1.95687563231217","2.23306684531571","2.23629702364662","2.53372424223854","2.36774836004572","2.78958065929224","2.90514781146813","3.09844208685756","2.80594493002667","2.82545943450218","2.91806931637952","2.86264121211869","3.02931395204403","",
"Isle of Man","IMN","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.01183781596889","3.88998236107112","4.24099028662545","4.28960373794342","4.04156436825901","4.27403932367833","4.50445275256302","4.40362631797095","4.29430621986529","4.50497891406754","4.24945920177829","4.02657371544126","3.8823646010692","3.92944263985541","3.93401185137768","3.69013122439817","3.92317067919438","4.04656794408633","",
"Not classified","INX","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.56293632836248","6.48965848639158","6.30775506131684","6.14349912562528","6.0562819589624","6.09503604835187","6.72969361490886","7.03024357146459","7.27841314971376","7.53224323426388","7.57189621257984","7.51480342003452","7.90232777969705","9.05906476686255","10.0158059417438","9.31197347761822","8.79110916263707","8.08534738249913","",
"Iran, Islamic Rep.","IRN","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.83419862782159","3.69705907406336","4.08515303805087","4.51205097997729","4.59242911448602","4.5951336450977","5.08897294094179","5.11947344851891","4.73527991177358","4.71653190076407","5.32718711304267","5.07449624250165","5.1089888222747","5.16800336218626","5.00562715029823","4.55240257680136","4.61110334827968","4.18082779485161","",
"Iraq","IRQ","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.8681493491838","2.18102912932249","1.88678684762755","1.05464944621646","0.809983651798162","1.14559930405347","1.37422750592178","4.36364225537523","5.61200837589278","4.13339427832996","2.99905460804461","3.69178169800468","3.89585941211609","4.64971685539546","3.12925446528356","2.73461285693209","3.58819392292196","",
"Iceland","ISL","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.20549552787939","8.16476899307746","8.09713445381344","8.9053204404668","9.62645400757465","9.49972270436951","9.34141303172005","10.1524857988819","10.5704849730835","10.0140168041244","9.60685165631106","9.37449146492843","9.31037467681301","9.29479079250454","9.74351215672608","9.43070392166782","9.16525195819444","9.06125893521485","",
"Israel","ISR","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.38677322888382","7.48120972610821","7.73317513166559","7.59356404782864","7.32059021622109","7.37999600510272","7.91094857361365","7.78785567825234","7.72403494926825","7.61790428241895","7.69819314386967","7.43721043821328","7.4990400614106","7.56451635919376","7.5792506469589","7.57870122876089","7.56192740579691","7.50528248994811","",
"Italy","ITA","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.05765071392548","7.15507666988784","7.43225786380893","7.4916162817891","7.57170580797269","7.87445863566298","8.06179442874141","8.19112156101248","8.1658152427011","8.50136610956507","8.74371988739745","8.84006919345897","8.50142153620106","8.89150508724949","9.40366261627086","9.40790996449738","9.22561086745107","9.16696622507425","",
"Jamaica","JAM","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.09119666385176","4.68299583858138","5.97090539288301","5.07189249565841","4.68482630208182","5.46556531120224","5.10087486893204","4.85575956541494","4.55821974350164","4.80457327528396","4.06830562528679","4.2211461530712","4.87190883184447","5.40260749018169","5.15146721472347","5.28339872086028","5.19599788054757","5.92644058370482","",
"Jordan","JOR","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.46643155817498","8.90779441305355","8.9664876677058","9.30502982421292","9.35679673535797","9.65458146765133","9.90188406926679","9.68334410141669","9.15561102474482","9.06598357248145","8.88246915268748","8.08490362506118","8.34550992465832","8.77647004501905","9.54302828550184","8.46071467222538","8.82254664247384","9.82809913998081","",
"Japan","JPN","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.80689626433282","6.95359206797428","6.89068876829302","7.17657531770636","7.4406991805558","7.60341727474208","7.80608268136135","7.85746394248588","7.98807894100648","7.99472475335267","8.18191862937907","8.19861359379657","8.22948547239711","8.6050470105004","9.52575078145777","9.58899099678597","9.95474496917548","10.0732948305832","",
"Kazakhstan","KAZ","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.61783478915747","4.34318178747075","4.67251836981965","4.83111923930747","4.37611572021366","4.16032947529885","3.47096530795087","3.614806650434","3.6956280779225","3.95180340466886","4.06951280306832","3.94174411154294","3.42030468594486","3.86995374526694","4.47681311605158","4.27664230014116","3.91986801672936","4.1835335828391","",
"Kenya","KEN","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.25461119502416","4.14837559480028","4.11753520193638","4.49260472329285","4.19684789745061","4.68273816020003","4.62224716567362","4.53836443484619","4.44734055813513","4.28974553800734","4.36354595465216","4.51333614408688","4.42063890061842","4.19006761710474","4.62320729520277","4.38389124022072","4.37670833347147","4.74377676769996","",
"Kyrgyz Republic","KGZ","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.97060065056236","5.69307186677944","5.23371461929337","5.87682544892255","5.33664003999726","4.67716270387711","4.78580999688697","5.43420860588852","5.42793327928272","5.57289951351867","5.82230709068474","6.73429073374341","6.87338792653878","6.07102722456275","6.79492613455238","6.65733620794662","6.17973864365536","7.12812634676854","",
"Cambodia","KHM","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.14316774108535","9.45089979544175","7.95460171696923","6.93572866770078","6.1701803152421","6.31444046486107","6.23219991940509","6.39143032995754","7.31620727441093","7.07293354801702","6.94502856482295","5.36421604781873","4.46749113170589","5.45994986051858","6.2600390011901","5.82000182759537","5.55971630690175","5.42497715399376","",
"Kiribati","KIR","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.42678352484996","9.23594279884713","9.38676464671353","7.02172341988283","8.84780393116037","7.90930230675797","8.8045996888126","8.75865592420564","9.59339267418747","10.3658600267101","10.1274287164838","10.9716312688271","12.0693487417648","13.23877169116","11.4587163993309","11.2057910890946","10.7984090444694","10.7148365607201","",
"St. Kitts and Nevis","KNA","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.40930979133226","5.41478129713424","5.09433962264151","5.07096774193548","5.34824338015827","4.29420978354018","3.830158384124","3.67043574735872","3.71000627860049","3.52915512059762","3.5620855936664","4.0477546466928","4.05358061962303","4.18890797421857","4.99955523710116","5.40780366019082","5.80825693156045","5.90465239348215","",
"Korea, Rep.","KOR","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.74310474337343","3.91747167452792","3.93989488273671","4.03226427168026","4.27271450223586","4.32574244872654","4.95204842809188","4.80185877488935","5.16401259317882","5.21537496436962","5.62726875786847","6.1018783471205","6.38583118235347","6.58597349714814","7.10180464637466","7.29105849017992","7.38098252886163","7.53688358336749","",
"Kosovo","KSV","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.76151454106047","3.46533758887016","3.69440487915465","4.43709202167251","3.6535764070164","2.49893998486078","3.59792020744461","3.55133411030089","3.21826977554343","2.74632640878674","2.36983349702445","2.24503312538882","2.12518277189498","1.92404501212588","3.9346073638809","2.78521872597367","2.62396685823764","2.53353051478474","",
"Latin America & Caribbean (developing only)","LAC","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.30410576792154","6.30814270111268","6.36537725210466","6.38354367557902","6.63513723663093","6.45575215365376","6.57978528907358","6.2804138102832","6.38703930628863","6.43835156429171","6.83669823321145","6.96220144389029","7.13899328706628","7.15903820603721","7.71365917103542","7.62656617983078","7.53484575919887","7.69057663630315","",
"Lao PDR","LAO","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.14675425292326","4.60396102349948","6.31579794376261","6.41445090279061","3.72138272228734","3.32791251837895","4.0856454750129","4.04067648212499","4.93300516660599","4.58318860703461","4.3088029489399","4.27023244775581","4.15720382254899","4.09451982935981","3.61090519814121","2.61680462606343","2.80308360544008","2.88386360862299","",
"Lebanon","LBN","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.332968289944","15.2332258666357","12.9968773822576","11.4222436174271","10.8696945024899","10.8615929228279","10.9044233461119","10.0464611064046","9.30239340423447","8.22318770843146","7.80302733577446","8.14221774040199","7.9645078240733","7.46494887948172","7.40609935866756","7.24445119961817","7.41419687430953","7.58359715403151","",
"Liberia","LBR","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.92464699641998","6.03740417866068","5.91313989770254","6.40765187572085","5.42610811686048","3.43834055046252","8.77485764582495","8.03588313585416","10.9040877311453","10.2352432354397","11.82501149856","14.3901887498927","13.0702611639638","15.5945599316511","15.5254655615999","",
"Libya","LBY","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.42711531155678","3.54764161223315","3.79370358634465","3.89311893260883","3.41020522788407","3.44880480729996","4.08327002161004","4.90070352960415","4.13033605203031","3.50424234811551","2.5977467594322","2.5431926553037","2.4592489912064","2.24603949206358","3.4644978371007","3.30437169430867","3.90624929284847","3.90624929284847","",
"St. Lucia","LCA","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.74743375461133","5.48965527593416","4.96193903922325","5.13883997919648","5.53542394041001","5.5862699449131","6.23422558409224","6.40602169325613","6.19094838073021","6.28725610300568","6.32681464306364","6.52326416348239","6.82838784881708","7.45374646818892","8.05823593027658","7.77104356782283","7.58999078957377","8.47710210555322","",
"Latin America & Caribbean (all income levels)","LCN","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.40398627736372","6.39714600603535","6.41178199541605","6.45624088458723","6.71456086404513","6.53565106424915","6.64692204373242","6.34979493716362","6.42439455450863","6.45428327040173","6.82055603083748","6.91850204812351","7.09447511573803","7.13265050208696","7.70264444318285","7.59969757251704","7.51377762089674","7.66614757111273","",
"Least developed countries: UN classification","LDC","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.33449813487362","4.37184892171884","4.21087589773503","4.30566020083689","4.26624387766144","4.22669970648642","4.49458210581181","4.62283525635033","4.81043620248805","4.90045185512114","4.86720908358281","5.20456015749631","5.12751158301452","5.25625372689134","5.58373493220775","5.30656291861766","5.22145411784562","5.2128431666382","",
"Low income","LIC","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.36561332081709","4.40837602367905","4.14150015098304","4.21564571700774","4.23212567756159","4.33899747197594","4.46817582446566","4.70497814655589","4.79436382530111","4.86482911568596","5.05722659993568","5.39641862623091","5.41517655320245","5.22731428865362","5.53467952737181","5.49829398254386","5.39563853357178","5.32216818679282","",
"Liechtenstein","LIE","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
